1316487694818500608,2020-10-14T21:15:00.000Z,939091,@JoeBiden,Joe Biden,Politician,Rhode Island and Tennessee — early voting has officially started. Join millions of people across the country and vote early today. https://t.co/eoxT07uII9
1316493986295504897,2020-10-14T21:40:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"There's only one way to end this horror: Vote.

https://t.co/eoxT07uII9 https://t.co/3RTLmdyzMa"
1316506571082522626,2020-10-14T22:30:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"If President Trump has his way in the U.S. Supreme Court, long-term complications from COVID-19, like lung scarring and heart damage, will become pre-existing conditions that could result in higher premiums or denied coverage.

It’s unconscionable."
1316513615373987840,2020-10-14T22:58:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"Vote for America.

https://t.co/eoxT07uII9 https://t.co/sBd51fgmln"
1316548847712182272,2020-10-15T01:18:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"To every person who chipped in a few dollars last month — thank you. Because of your support, we raised an astounding $383 million. I'm incredibly humbled.

There's still more work to be done, but I wanted to share the good news with Trimicka, one of our grassroots supporters. https://t.co/f9hIPT6PTW"
1316559920741916672,2020-10-15T02:02:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"Folks, we can’t let up. We’re just a few hours away from our last public fundraising deadline before Election Day, and we need your help to hit our goal.

It all comes down to this. Chip in to beat Donald Trump: https://t.co/fMpq2FQjWw"
1316569008594972672,2020-10-15T02:38:06.000Z,939091,@JoeBiden,Joe Biden,Politician,Nature knows. https://t.co/JNSOxAUDLu
1316572503616094208,2020-10-15T02:52:00.000Z,939091,@JoeBiden,Joe Biden,Politician,I heard it's #NationalDessertDay https://t.co/RtBhurORwR
1316736837524713472,2020-10-15T13:45:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"The fact that Senate Republicans haven’t bothered to pass a COVID relief package but are rushing through President Trump’s Supreme Court pick says all you need to know.

We’ve got to flip the Senate, folks."
1316751936142495745,2020-10-15T14:45:00.000Z,939091,@JoeBiden,Joe Biden,Politician,North Carolina –– early voting begins today across the state. Head to https://t.co/3bJfY7O8Ap for all the info you need to make your voice heard.
1316752572875669504,2020-10-15T14:47:32.000Z,939091,@JoeBiden,Joe Biden,Politician,"RT @KamalaHarris: Late last night, I learned a non-staff flight crew member &amp; a member of my team tested positive for COVID. I wasn’t in cl…"
1316752582711402497,2020-10-15T14:47:34.000Z,939091,@JoeBiden,Joe Biden,Politician,"RT @KamalaHarris: Both the crew member and the staff member were wearing N95 masks at all points they were near me, and our doctors believe…"
1316752590860890112,2020-10-15T14:47:36.000Z,939091,@JoeBiden,Joe Biden,Politician,"RT @KamalaHarris: I will be transparent with you about any test results that I do receive. In the meantime, remember: wear a mask, practice…"
1316768797110546432,2020-10-15T15:52:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"Arizona — your voter registration deadline has been extended! Head to https://t.co/2fKBLS6oXu to get registered online before 11:59 PM on Thursday, October 15."
1316782889808228352,2020-10-15T16:48:00.000Z,939091,@JoeBiden,Joe Biden,Politician,Arizona — ¡la fecha límite para registrarte para votar en Arizona ha sido extendida! Visita https://t.co/nApec6sbPe para registrarte en linea antes de las 11:59PM el jueves 15 de octubre.
1316792201213407232,2020-10-15T17:25:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"This #SpiritDay — and every day — we must stand up to hate and intolerance. It’s up to all of us to ensure every young person is affirmed and accepted just as they are — regardless of sexual orientation, gender identity or expression."
1316801009184722945,2020-10-15T18:00:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"Donald Trump can lie about the economy all he wants, but the truth is he’s the worst jobs president since 1929. https://t.co/lShe254BEG"
1316808561435967488,2020-10-15T18:30:00.000Z,939091,@JoeBiden,Joe Biden,Politician,Nevada — today is the last day to register to vote online to automatically receive a ballot in the mail. Head to https://t.co/ajJjiHyWD2 for all the information you need to make your voice heard.
1316819884081393667,2020-10-15T19:15:00.000Z,939091,@JoeBiden,Joe Biden,Politician,President Obama and I left Donald Trump a booming economy — and he caused a recession. He squandered it just like he has everything else he’s inherited in his life.
1316831214821548033,2020-10-15T20:00:01.000Z,939091,@JoeBiden,Joe Biden,Politician,"Donald Trump is rushing through Justice Ginsburg's replacement because he's laser-focused on destroying the Affordable Care Act. 

Here's what's at stake: https://t.co/W7kluAVe2l"
1316840452235186178,2020-10-15T20:36:44.000Z,939091,@JoeBiden,Joe Biden,Politician,"During our contact tracing, we discovered around noon today that a member of the company that charters my airplane has also tested positive for COVID. This crew member was on the plane with me, but was more than 50 feet away. 

My COVID test from last night came back negative."
1316840627817066496,2020-10-15T20:37:26.000Z,939091,@JoeBiden,Joe Biden,Politician,"Not only was the individual 50+ feet away and wearing a mask, but I was wearing an N-95 mask. No members of my staff were in contact with this crew member either.  My doctors have advised that there is no need for me to quarantine."
1316840806502760448,2020-10-15T20:38:08.000Z,939091,@JoeBiden,Joe Biden,Politician,"Our campaign’s contact tracing remains ongoing, and my team will continue to share any significant developments with the American people. If anything, let this serve as an example of the importance of wearing masks and keeping a safe, social distance."
1316854109270503426,2020-10-15T21:31:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"Well, folks, @KamalaHarris and I watched some of President Trump’s remarks from the campaign trail — and it went just as you’d imagine. We wanted to take a moment to clear up some of the lies he’s been saying about us. https://t.co/QWqXp3qdSD"
1316881791425212417,2020-10-15T23:21:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"This is not a moment — it's a movement.

Rise up and be a part of it with the original cast of Hamilton.

Chip in to join: https://t.co/YtCDSeBN01"
1316888334594007040,2020-10-15T23:47:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"I’m about to step on stage for tonight’s town hall in Philadelphia, Pennsylvania. Tune in to @ABC to watch live."
1316894374500962305,2020-10-16T00:11:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"We're eight months into this pandemic, and Donald Trump still doesn't have a plan to get this virus under control.

I do."
1316894877649653761,2020-10-16T00:13:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"Over 215,000 Americans have died from COVID-19, and what is President Trump doing?

Nothing."
1316896136116891649,2020-10-16T00:18:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"The words of a president matter. And when a president doesn't wear a mask or makes fun of folks who do, it has consequences."
1316896639416561666,2020-10-16T00:20:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"Let me be very clear: If you make under $400,000 you won’t pay a penny more in taxes under my administration."
1316899408315772928,2020-10-16T00:31:00.000Z,939091,@JoeBiden,Joe Biden,Politician,The words of a president matter. https://t.co/ABrbg5xTkg
1316903434168172551,2020-10-16T00:47:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"Two of the things I've cared about throughout my whole career:

1. Improving the criminal justice system.
2. Putting Black Americans in a position to gain generational wealth.

And as president, I will continue that fight every day."
1316907209465290752,2020-10-16T01:02:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"Folks, I hope I’m making you proud during tonight’s town hall.

If you’re with us, please chip in to help power our campaign over these final 19 days. https://t.co/rA9WmMPRxs"
1316914003646517249,2020-10-16T01:29:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"We're a diverse country — and unless we are able to treat people equally, we're just never going to meet our potential."
1316915010606514176,2020-10-16T01:33:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"I'm running as a proud Democrat, but I'm going to be an American president. 

I'm going to take care of those who voted against me as well as those who voted for me. 

That's what presidents do."
1316917275354669061,2020-10-16T01:42:00.000Z,939091,@JoeBiden,Joe Biden,Politician,We have to heal this nation. https://t.co/wD45ZGcKO2
1316920043553378305,2020-10-16T01:53:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"How will I ensure the rights of LGBTQ+ people are protected under U.S. law?

I’ll change the law."
1316920798406451205,2020-10-16T01:56:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"If I'm elected president, you won't hear me race-baiting, you won't hear me dividing — you'll hear me trying to unify. https://t.co/PNsBW8OQmX"
1316923063649226752,2020-10-16T02:05:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"I just stepped off the stage at tonight’s town hall, where I laid out what’s at stake in this election.

Now, I need your help. Chip in to power our campaign through this final stretch. https://t.co/OcFsE3oMHq"
1317108032317267968,2020-10-16T14:20:00.000Z,939091,@JoeBiden,Joe Biden,Politician,Nebraska — today is your last day to register to vote online and by mail. Head to https://t.co/K5rrtCjL7O to get registered before it’s too late.
1317113065544929282,2020-10-16T14:40:00.000Z,939091,@JoeBiden,Joe Biden,Politician,Louisiana –– early voting begins today across the state. Head to https://t.co/2NyiL42it7 to find all the info you need to cast your ballot.
1317118107882803203,2020-10-16T15:00:02.000Z,939091,@JoeBiden,Joe Biden,Politician,".@JLo and @AROD –– Jill and I are deeply grateful to have your support.

Thank you for stepping up and speaking out. As Jennifer said: The Latino community has the power to determine the outcome of this election. 

Vote: https://t.co/eoxT07d7QB https://t.co/Nf08ln8XVj"
1317151066035802112,2020-10-16T17:11:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"The cast of Hamilton knows we're engaged in a battle for this nation's very soul — and this election is too important to sit out. So they're coming together for a grassroots fundraiser tonight that you won't want to miss.

Chip in to reserve your spot: https://t.co/3ScSFrEMSr"
1317162642142875654,2020-10-16T17:57:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"I know times are tough, but I promise our best days still lie ahead. Together, we're going to overcome these crises, unite the country, and build a better future for all."
1317187255019077632,2020-10-16T19:34:48.000Z,939091,@JoeBiden,Joe Biden,Politician,We can’t let President Trump tear down Obamacare — we have to protect and build on it. Tune in as I speak live from Michigan about my plans to give more Americans access to affordable health care. https://t.co/RZ8hakbLbe
1317200207629733889,2020-10-16T20:26:16.000Z,939091,@JoeBiden,Joe Biden,Politician,RT @TeamJoe: Join our Campaign Manager @jomalleydillon as she gives grassroots supporters like you an update on the state of the race: http…
1317202907444334592,2020-10-16T20:37:00.000Z,939091,@JoeBiden,Joe Biden,Politician,We need a president who will expand access to health care — not one who does everything he can to tear it away.
1317216245679378432,2020-10-16T21:30:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"You have the power to prevent 2016 from happening again — but only if you vote.

https://t.co/eoxT07d7QB https://t.co/ujWChoXpYK"
1317226311669014528,2020-10-16T22:10:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"Not only does President Trump refuse to grant Temporary Protected Status to Venezuelans, but he also apparently used stealth deportations to send them back to the oppressive Maduro regime.

It’s abundantly clear he has no regard for the suffering of the Venezuelan people. https://t.co/wJnQ5EDT7M"
1317230581994811392,2020-10-16T22:26:58.000Z,939091,@JoeBiden,Joe Biden,Politician,"The election is underway across the country, and millions of Americans have already cast their ballots. I’m in Detroit, Michigan, to encourage folks to join them and vote early. Tune in. https://t.co/8QXlDNjKzi"
1317243927817113600,2020-10-16T23:20:00.000Z,939091,@JoeBiden,Joe Biden,Politician,Let’s be clear: The emergency aid should have never been denied in the first place. https://t.co/GZuhSNSY7y
1317252484071624708,2020-10-16T23:54:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"Violence against transgender and gender non-conforming people — particularly Black and Brown transgender women — is an epidemic that needs national leadership. But Donald Trump has done nothing but fan the flames of transphobia.

It has to end. https://t.co/v2DAbcIcCv"
1317262047420190720,2020-10-17T00:32:00.000Z,939091,@JoeBiden,Joe Biden,Politician,"Folks, millions of you have already requested absentee ballots. It’s essential to return your ballots as soon as you can. You can return your ballot by mail or, in most states, at locations designated by your clerk. Head to https://t.co/eoxT07uII9 to learn more. https://t.co/ULvjzpb8PZ"
